product_id,product_name,brand,category,price,original_price,sizes,colors,image_urls,product_url,description
017321412662000457,ĐẦM LỤA HOẠ TIẾT D01732,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/1.6_00e65ec2101045cba58e86e9fd75b513_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017321412662000457p1399dt__4__32a951bbce484afcb76757475991495c_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017321412662000457p1399dt__8__017a99a32c5a4ab5947a6fa1d19d17eb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017321412662000457p1399dt__5__055f279fda604127abd50010c0ee7dae_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017321412662000457p1399dt__6__9a6db86b387b429db889c57bdba6463c_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017321412662000457p1399dt__7__3ef98cc44d004e64a14cc2c2fe429cc0_master.jpg']",https://nemshop.vn/products/dam-coc-tay-48000,"hất liệu:
vải lụa
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ, dài qua gối giúp định hình phom dáng cơ thể hiệu quả, kết hợp chi tiết xẻ sau giúp người mặc dễ dàng di chuyển. Đầm sử dụng tone màu xanh than phối hoạ tiết hoa lá in nổi bật, kết hợp chi tiết nhún eo tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
011721412662030401,ĐẦM TRẮNG PHỐI VIỀN ĐEN D01172,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",['Trắng'],"['https://cdn.hstatic.net/products/200000182297/1.7_cdb328ffe7d646b3973f4fe29a3ad706_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.6_52c79b4f6e274988b649cce506623734_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011721412662030401p1399dt__6__fee64b723c17486d80e0387530977baa_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.7_11daae545580482aa76909fa41a497ac_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011721412662030401p1399dt__8__6b27565ee5e64ca7aba01d21696f476c_master.jpg']",https://nemshop.vn/products/dam-coc-tay-48006,"Chất liệu:
vải thô
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu trắng phôi viền đen nỏi bật
Sản phẩm thuộc dòng sản phẩm:
NEM Office"
011021412662020401,ĐẦM XẾP LI THÊU HOA D01102,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Hồng'],"['https://cdn.hstatic.net/products/200000182297/1.3_96766ee023cc474ba1fee5c36470255d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011021412662020401p1599dt__5__c07abc458c684d0d807f86555a0a86c8_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011021412662020401p1599dt__2__bb12d2c372b04c748ff366e16c0f8336_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011021412662020401p1599dt__3__9e1495dd33644807844c56f576e50b9d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011021412662020401p1599dt__4__20f77846123842f19b8fe3bc43b16b34_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d011021412662020401p1599dt__8__dee48b74574449688ff419b96d9d6233_master.jpg']",https://nemshop.vn/products/dam-coc-tay-48002,"Chất liệu:
vải tổng hợp cao cấp
Kiểu dáng:
đầm thiết kế xếp li dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu hồng kết hợp hoạ tiết hoa thêu phía trước tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM Office"
010521412662060458,ĐẦM LIỀN THIẾT KẾ D01052,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.2_9dfd59d3590a43a4b180c90e748f888b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010521412662060458p1599dt__1__201745ec6b4b4f5d9d87490be2710bb6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010521412662060458p1599dt__6__799297cafc394c7e93a2f779780731f7_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010521412662060458p1599dt__2__7ffd8c16fa7943a0808a760356108074_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010521412662060458p1599dt__5__9b9ab42a50914001bc96116448162bb7_master.jpg']",https://nemshop.vn/products/dam-coc-tay-48008,"Chất liệu:
vải thô pha tơ
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu xanh than phối khuy bọc phía trước
Sản phẩm thuộc dòng sản phẩm:
NEM Office"
107421412662400457,ĐẦM HOA TÍM D10742,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/1.7_cf35aafa3713488ea735018d7c14f5ba_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d107421412662400457p1399dt__8__e6549d5372174f198a2aa12caaff6f8a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d107421412662400457p1399dt__5__3c9a8a0808f54275a9edcd01aad6ed1f_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d107421412662400457p1399dt__7__9038e80a3f0b47cdba10c92ba4646ebf_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d107421412662400457p1399dt__6__ec100fd335f648e6bbf540512f2c95bd_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d107421412662400457p1399dt__4__8668486656424c52be983b6f4156d68b_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47930,"Chất liệu:
vải voan
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu tím nhạt phối hoạ tiết hoa in nữ tính, phần cổ nhọn tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
015321402662140457,ĐẦM SUÔNG 2 DÂY D01532,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",[''],"['https://cdn.hstatic.net/products/200000182297/1.7_e86125adbf494bdb832933b83e3dfda1_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d015321402662140457p1399dt_sm016621222662440410p899dt__5__98616ed30fac4ea7a17c8516659c5fff_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d015321402662140457p1399dt_sm016621222662440410p899dt__1__da8c795329bb46f3a1fd9ef7ea5f1ccb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d015321402662140457p1399dt_sm016621222662440410p899dt__4__6a6d75b124574433a1e552272ef764d7_master.jpg']",https://nemshop.vn/products/dam-khong-tay-13037,"Chất liệu:
vải thô
Kiểu dáng:
đầm 2 dây thiết kế dáng suông xoè nhẹ tạo sự thoái mải cho người mặc. Đầm sử dụng tone màu be trơn mang tới sự thanh lịch cho người mặc
Sản phẩm thuộc dòng sản phẩm:
CASUAL
Sản phẩm kết hợp:
áo SM01662"
015221402662160457,ĐẦM SUÔNG 2 DÂY D01522,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.8_ba137cbcc84a4797bb14fe41e54eae64_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.9_0da03ed5ef4b4af0865759443148fcbc_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d015221402662160457p1399dt__2__53dc30d848984fc691d4b191789ca309_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d015221402662160457p1399dt__6__5e66a23a1ba54b66b706af74761ff228_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d015221402662160457p1399dt__7__c3cc37d6593e4239b46ee953b67d862a_master.jpg']",https://nemshop.vn/products/dam-khong-tay-13042,"Chất liệu:
vải thô
Kiểu dáng:
đầm 2 dây thiết kế dáng suông xoè nhẹ tạo sự thoái mải cho người mặc. Đầm sử dụng tone màu xanh than trơn,dễ dàng kết hợp với các tone màu khác
Sản phẩm thuộc dòng sản phẩm:
CASUAL
Lưu ý:
sản phẩm không bao gồm áo trắng bên trong"
012521412662460474,ĐẦM THIẾT KẾ D01252,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/d012521412662460474p1399dt__1__53ac3686e8ee4239a20a678836e0041a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012521412662460474p1399dt__5__74be6b5310e54a52a54ce1c0df6c2b18_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012521412662460474p1399dt__3__e9eb77b6fe324fddb6ba0ee6b7f0948a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012521412662460474p1399dt__2__39e35b9c1d974f8ca135cdb91f2d89b1_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012521412662460474p1399dt__4__f99dacec23d44a228ab2e526ff770666_master.jpg']",https://nemshop.vn/products/dam-coc-tay-48014,"Chất liệu:
vải thun pha thô
Kiểu dáng:
đầm thiết kế dáng suông xoè nhẹ tạo sự thoái mải cho người mặc. Đầm sử dụng tone màu xanh than phối hoạ tiết kẻ ngang, mang tới tính sự trẻ trung cho người mặc
Sản phẩm thuộc dòng sản phẩm:
CASUAL"
012421412662440474,ĐẦM THIẾT KẾ D01232,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",['Nâu'],"['https://cdn.hstatic.net/products/200000182297/1.4_ee5f08cda46f4f9eb7f37ef6eb55feb4_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012421412662440474p1399dt__5__e4879dd0863545c08cfb608ef8fe9819_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.9_9d92d36641aa4cee9565bf7289526bc4_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012421412662440474p1399dt__1__90bf33597a2e498e98cabbe26b4540a2_master.jpg']",https://nemshop.vn/products/dam-coc-tay-48018,"Chất liệu:
vải thun pha thô
Kiểu dáng:
đầm thiết kế dáng suông xoè nhẹ tạo sự thoái mải cho người mặc. Đầm sử dụng tone màu nâu be hiện đại, mang tới tính ứng dụng cao
Sản phẩm thuộc dòng sản phẩm:
CASUAL"
012321412662480474,ĐẦM THIẾT KẾ D01232,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",['Xám'],"['https://cdn.hstatic.net/products/200000182297/1.2_9e694878c3824f418b317e77db277e23_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.7_71f6e246bbb540f28d595e608529beb9_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.6_1ba271c2fd2743b59d59fcf57cc240fb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.3_ecb249c41078413ab41eae05aa799ced_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.8_a134039aa1d046ca85b78af0d48e62cd_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47991,"Chất liệu:
vải thun pha thô
Kiểu dáng:
đầm thiết kế dáng suông xoè nhẹ tạo sự thoái mải cho người mặc. Đầm sử dụng tone màu xám đậm mang tới tính  ứng dụng cao
Sản phẩm thuộc dòng sản phẩm:
CASUAL"
008521412662460417,ĐẦM XANH THIẾT KẾ D00852,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.3_f1f91bae94ff46818c92686b164a0262_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.2_88a32ed9c02b49a68a08b4606b8f7f59_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d008521412552000458p1499dt_k_m_dai__2__c551ea168d3e4aaab5506a5ade6139cb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d008521412552000458p1499dt_k_m_dai__23__b4c8847cc65d46b7ad4d5a6dd15f5409_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47987,"Chất liệu:
vải tổng hợp cao cấp
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu xanh kèm đai như hình
Sản phẩm thuộc dòng sản phẩm:
NEM Office"
017221412662000457,ĐẦM HOA NHÚN EO D01722,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/1.2_17e55c7ef1ea46c6bf9152814e97af4d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017221412662000457p1399dt__1__7d81d240b705473da90dd708c8781ea1_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017221412662000457p1399dt__1__3__2bbed602c65d4bb8b08ecc04c93f72ed_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017221412662000457p1399dt__1__4__ed067f66adfe42649d82259b5b57f892_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d017221412662000457p1399dt__1__110f90a7f1dc45369f2fba8a20c0468a_master.jpeg']",https://nemshop.vn/products/dam-coc-tay-47995,"hất liệu:
vải lụa
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ, dài qua gối giúp định hình phom dáng cơ thể hiệu quả, kết hợp chi tiết xẻ sau giúp người mặc dễ dàng di chuyển. Đầm sử dụng hoạ tiết hoa lá in nổi bật, kết hợp chi tiết nhún eo tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
012821412662030458,ĐẦM REN TRẮNG D01282,NEM,Đầm,"1,999,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Trắng'],"['https://cdn.hstatic.net/products/200000182297/1.9_a531d147f9f44d93a602c19645b75986_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.10_1e82a12756c445588406488ce086fa45_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012821412662030458p1999dt__7__94b07f00f76d4f10820edaafeee5b44b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012821412662030458p1999dt__3__e1bfe7a8f6a74f738d3e4b0c1bc82068_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012821412662030458p1999dt__4__5050f99d635a4094bd681eecf526b2ac_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d012821412662030458p1999dt__8__c477d6a0f15e408f8310909499788617_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47993,"Chất liệu:
vải ren cao cấp
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone trắng trơn thanh lịch
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
010921412662060457,ĐẦM THIẾT KẾ D01092,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.9_ca6f469d351b4f11a513f4d60064761f_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010921412662060457p1599dt__5__579b842e4310486cb61101503bf49750_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010921412662060457p1599dt__6__0a5449bc2f1e4d76b9c288486fadeb89_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010921412662060457p1599dt__7__62919561401046bab21025f19ad098b2_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010921412662060457p1599dt__8__6adf913e6468443a906f8918927c9262_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47994,"Chất liệu:
vải thô
Kiểu dáng:
đầm thiết kế dáng bút chì dài qua gối giúp định hình phom dáng cơ thể hiệu quả, kết hợp chi tiết xẻ sau giúp người mặc dễ dàng di chuyển. Đầm sử dụng tone màu xanh than phối hoa thêu phần tay
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
010821412662060457,ĐẦM THIẾT KẾ TAY THÊU HOA D01082,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.2_825143168fde4d36b1aef6a7b016e696_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.3_29aa4207852649658dc234aa67b64394_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010821412662060457_p1599dt__3__d34837c338bd401e9328442c155db422_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010821412662060457_p1599dt__6__c42e88bfd5b743648a63dea931467e61_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010821412662060457_p1599dt__7__c00d206d76e14efc94daea6179db0766_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47996,"Chất liệu:
vải thô
Kiểu dáng:
đầm thiết kế dáng bút chì dài qua gối giúp định hình phom dáng cơ thể hiệu quả, kết hợp chi tiết xẻ sau giúp người mặc dễ dàng di chuyển. Đầm sử dụng tone màu xanh thanh lịch phối hoa thêu phần tay
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
000421442662070458,ĐẦM MAXI HOA TÍM D00052,NEM,Đầm,"1,799,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Tím'],"['https://cdn.hstatic.net/products/200000182297/2.4_b6ff1d2c901c48c0b0c15750de411b00_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000521442662070458p1799dt__1__cd2820ab731f4b45badb344396870f25_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000521442662070458p1799dt__7__7864e130bfaa4e4b9bb34e8d4e2b2efc_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000521442662070458p1799dt__5__6431a25c454f4f84aecc3891764e1720_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000521442662070458p1799dt__3__2c3e35683b474a45b4b97efa3bbafa71_master.jpg']",https://nemshop.vn/products/dam-maxi-3103,"Chất liệu:
vải voan tơ
Kiểu dáng:
đầm maxi thiết kế xoè rộng cùng thiết kế xếp tầng giúp người mặc thoải mái khi di chuyển và định hình phom dáng cơ thể hiệu quả, kết hợp họa tiết tone màu tím nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
000421442662050458,ĐẦM MAXI HOA VÀNG D00042,NEM,Đầm,"1,799,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Vàng'],"['https://cdn.hstatic.net/products/200000182297/1.9_f38ab18bda714570919b1b270bde7032_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000421442662050458p1799dt__5__d8f700297f1145ae98d8e45b6a210500_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000421442662050458p1799dt__8__78ef6a506b7b454a832117b1ad34364a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000421442662050458p1799dt__7__059494fb66644c39a65cc9806288846f_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000421442662050458p1799dt__6__92d2904f887e4c65b1de7b78ef79efda_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d000421442662050458p1799dt__4__ec71bd33c22746f5a7490c486a1d6005_master.jpg']",https://nemshop.vn/products/dam-maxi-3102,"Chất liệu:
vải voan tơ
Kiểu dáng:
đầm maxi thiết kế xoè rộng cùng thiết kế xếp tầng giúp người mặc thoải mái khi di chuyển và định hình phom dáng cơ thể hiệu quả, kết hợp họa tiết tone màu vàng nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
112221412662110457,ĐÀM LIỀN THIÊT KẾ D11222,NEM,Đầm,"1,399,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Đen'],"['https://cdn.hstatic.net/products/200000182297/1.9_c6eaa73b9cc3486fa8af507c58e28d5a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d112221412662110457p1399dt_k_m_dai__8__75f37958597d46968ce30a55bb2a9335_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d112221412662110457p1399dt_k_m_dai__6__543da08d7a4f494f87500cd11b892d8a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d112221412662110457p1399dt_k_m_dai__9__502286ebd7194e529e57a73378b715f6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d112221412662110457p1399dt_k_m_dai__10__bd1b8d0bf2414776b976e7e0b30733cd_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47966,"Chất liệu:
vải thô pha voan
Kiểu dáng:
đầm liền thiết kế dáng bút chì dài qua gối giúp định hình phom dáng cơ thể hiệu quả, kết hợp chi tiết xẻ sau giúp người mặc dễ dàng di chuyển. Đầm sử dụng tone màu đỏ phối hoạ tiết
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
003421412662000657,ĐẦM CHẤM BI TAY RỦ D00342,NEM,Đầm,"1,599,000₫",,"['Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/1.6_32e52e01f078490384162f09331f642e_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d003421412662000657p1599dt__9__3bf1b0092280402896deec3bb265da7b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d003421412662000657p1599dt__8__ea16b1e5aae4407fb575fe0c3b1b5eeb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d003421412662000657p1599dt__7__c2991cfd76594e33a05991c961cf2993_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d003421412662000657p1599dt__6__208227ff9e7e4168bbb8830e2a0a73a6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d003421412662000657p1599dt__5__70d4a1c7706d4984a5515e5ebf6db470_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47960,"Chất liệu:
vải voan
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu đen phối hoạ tiết chấm bi trắng, phối tay rủ điệu đà
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
001821442662060457,ĐẦM MAXI THÊU D00182,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/2.2_a878d1ecadc64e9eaf5ba842a9239bf4_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d001821442662060457_p1599dt__7__8d18565713944419b1da96ab11e919c5_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d001821442662060457_p1599dt__1__64673a64a3764c79a20b37a491da341d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d001821442662060457_p1599dt__6__f4ada73d62254f7f8255126e039611ec_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d001821442662060457_p1599dt__5__ec12bc28b74045778f9d26621ac6e9e7_master.jpg']",https://nemshop.vn/products/dam-maxi-3099,"Chất liệu:
vải thô
Kiểu dáng:
đầm maxi thiết kế xoè rộng cùng thiết kế xếp tầng giúp người mặc thoải mái khi di chuyển và định hình phom dáng cơ thể hiệu quả, kết hợp họa tiết tone màu xanh paste; cùng hoạ tiết hoa thêu nữ tính
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
010621412662460417,ĐẦM THIẾT KẾ D01062,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.3_7a7f5d649026451ca486179f8314769d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.4_412570d6955d44269e4d161bedd8890b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010621412662460417p1599dt__2__f15f3e74488a44988fd63a095a63a2b2_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010621412662460417p1599dt__5__69999c28d2b24a16a128a1db830fefd9_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010621412662460417p1599dt__7__33cc63a41ba74d53bfc0a6cd4cd30a85_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47989,"Chất liệu:
vải voan tơ
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu xanh phối hoạ tiết thêu
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
007921412662090401,ĐẦM SUÔNG KẺ D00792,NEM,Đầm,"1,199,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Kẻ'],"['https://cdn.hstatic.net/products/200000182297/2.4_7f14004bd97c45aaaa0d6d4f136a7dc6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d007921412662090401p1199dt__6__a65dc4c3a1ed41b2a625bdf8f94bdfba_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d007921412662090401p1199dt__5__dfe0fbc7de064e6eac650c9391826d79_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d007921412662090401p1199dt__1__f8f7722dc69c431cbfe7a12be1626b1c_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d007921412662090401p1199dt__3__71d9bb7288a946fcb75bf4941fab2a18_master.jpeg', 'https://cdn.hstatic.net/products/200000182297/d007921412662090401p1199dt__8__0813316b1c314bfdbaa5528451311484_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47976,"Chất liệu:
vải thun
Kiểu dáng:
đầm thiết kế dáng suông giúp che khuyết điểm cơ thể hiệu quả, độ dài qua gối, đầm sử dụng hoạ tiết kẻ ngang trẻ trung
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
010721412662400417,ĐẦM THIẾT KẾ D01072,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/2_af182e6bf2bc45789f28eb6b96eb2010_master.jpg', 'https://cdn.hstatic.net/products/200000182297/2.4_98fe002101b047adb900fcbabc55c9cf_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010721412662400417p1599dt__6__511cdf5138b24125a80b49223827c5ef_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010721412662400417p1599dt__7__e55583497c5e42b2878021bb3ff2d62b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d010721412662400417p1599dt__8__9f63f52a8e9b40fc863f6ace76c23b57_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47978,"Chất liệu:
vải voan tơ
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu nâu vàng thời thượng phối hoa thêu nổi
Sản phẩm thuộc dòng sản phẩm:
NEM NEW"
